coso	site	channel	origen
/7811748/as_web/fotorrelato/baloncesto	as		amazonPrisa
/7811748/as_web/fotorrelato/ciclismo	as		amazonPrisa
/7811748/as_web/fotorrelato/deportes_accion	as		amazonPrisa
/7811748/as_web/fotorrelato/epik	as		amazonPrisa
/7811748/as_web/fotorrelato/futbol	as		amazonPrisa
/7811748/as_web/fotorrelato/masdeporte	as		amazonPrisa
/7811748/as_web/fotorrelato/motor	as		amazonPrisa
/7811748/as_web/fotorrelato/tenis	as		amazonPrisa
/7811748/as_web/futbol	as_futbol		amazonPrisa
/7811748/as_web/futbol/balon_oro	as_futbol		amazonPrisa
/7811748/as_web/futbol/copa_del_rey	as_futbol		amazonPrisa
/7811748/as_web/futbol/directo	as_futbol		amazonPrisa
/7811748/as_web/futbol/eurocopa	as_futbol		amazonPrisa
/7811748/as_web/futbol/eurocopa/especial	as_futbol		amazonPrisa
/7811748/as_web/futbol/europa_liga	as_futbol		amazonPrisa
/7811748/as_web/futbol/femenino	as_futbol		amazonPrisa
/7811748/as_web/futbol/infografia	as_futbol		amazonPrisa
/7811748/as_web/futbol/internacional	as_futbol		amazonPrisa
/7811748/as_web/futbol/liga_de_campeones	as_futbol		amazonPrisa
/7811748/as_web/futbol/mas_futbol	as_futbol		amazonPrisa
/7811748/as_web/futbol/migrantes_del_balon	as_futbol		amazonPrisa
/7811748/as_web/futbol/mundial	as_futbol		amazonPrisa
/7811748/as_web/futbol/portada	as_futbol		amazonPrisa
/7811748/as_web/futbol/primera	as_futbol		amazonPrisa
/7811748/as_web/futbol/reportajes	as_futbol		amazonPrisa
/7811748/as_web/futbol/reportajes/portada	as_futbol		amazonPrisa
/7811748/as_web/futbol/segunda	as_futbol		amazonPrisa
/7811748/as_web/futbol/seleccion	as_futbol		amazonPrisa
/7811748/as_web/futbol/videos	as_futbol		amazonPrisa
/7811748/as_web/golf/masters_augusta	as		amazonPrisa
/7811748/as_web/lomasvisto	as		amazonPrisa
/7811748/as_web/masdeporte	as		amazonPrisa
/7811748/as_web/masdeporte/atletismo	as		amazonPrisa
/7811748/as_web/masdeporte/balonmano	as		amazonPrisa
/7811748/as_web/masdeporte/directo	as		amazonPrisa
/7811748/as_web/masdeporte/golf	as		amazonPrisa
/7811748/as_web/masdeporte/infografia	as		amazonPrisa
/7811748/as_web/masdeporte/infografia/portada	as		amazonPrisa
/7811748/as_web/masdeporte/juegosolimpicos	as		amazonPrisa
/7811748/as_web/masdeporte/juegosolimpicos/deportista	as		amazonPrisa
/7811748/as_web/masdeporte/mlb	as		amazonPrisa
/7811748/as_web/masdeporte/nfl	as		amazonPrisa
/7811748/as_web/masdeporte/nfl/portada	as		amazonPrisa
/7811748/as_web/masdeporte/polideportivo	as		amazonPrisa
/7811748/as_web/masdeporte/videos	as		amazonPrisa
/7811748/as_web/mexico/actualidad	as		amazonPrisa
/7811748/as_web/mexico/actualidad/portada	as		amazonPrisa
/7811748/as_web/mexico/boxeo	as		amazonPrisa
/7811748/as_web/mexico/directo	as		amazonPrisa
/7811748/as_web/mexico/fotogalerias	as		amazonPrisa
/7811748/as_web/mexico/fotorrelato	as		amazonPrisa
/7811748/as_web/mexico/futbol	as		amazonPrisa
/7811748/as_web/mexico/infografia	as		amazonPrisa
/7811748/as_web/mexico/masdeporte	as		amazonPrisa
/7811748/as_web/mexico/mlb	as		amazonPrisa
/7811748/as_web/mexico/nfl	as		amazonPrisa
/7811748/as_web/mexico/nfl/portada	as		amazonPrisa
/7811748/as_web/mexico/opinion	as		amazonPrisa
/7811748/as_web/mexico/portada	as		amazonPrisa
/7811748/as_web/mexico/reportajes	as		amazonPrisa
/7811748/as_web/mexico/tikitakas	as		amazonPrisa
/7811748/as_web/mexico/videos	as		amazonPrisa
/7811748/as_web/motor	as_motor		amazonPrisa
/7811748/as_web/motor/directo	as_motor		amazonPrisa
/7811748/as_web/motor/formula_1	as_motor		amazonPrisa
/7811748/as_web/motor/formula_1/portada	as_motor		amazonPrisa
/7811748/as_web/motor/infografia	as_motor		amazonPrisa
/7811748/as_web/motor/motociclismo	as_motor		amazonPrisa
/7811748/as_web/motor/motociclismo/portada	as_motor		amazonPrisa
/7811748/as_web/motor/rallies	as_motor		amazonPrisa
/7811748/as_web/motor/reportajes	as_motor		amazonPrisa
/7811748/as_web/motor/videos	as_motor		amazonPrisa
/7811748/as_web/ocio/cine	as		amazonPrisa
/7811748/as_web/ocio/conectados	as		amazonPrisa
/7811748/as_web/ocio/juegos	as		amazonPrisa
/7811748/as_web/ocio/musica	as		amazonPrisa
/7811748/as_web/ocio/salud	as		amazonPrisa
/7811748/as_web/ocio/television	as		amazonPrisa
/7811748/as_web/ocio/tikitakas	as		amazonPrisa
/7811748/as_web/opinion	as		amazonPrisa
/7811748/as_web/opinion/blogs	as		amazonPrisa
/7811748/as_web/peru/actualidad	as		amazonPrisa
/7811748/as_web/peru/actualidad/portada	as		amazonPrisa
/7811748/as_web/peru/directo	as		amazonPrisa
/7811748/as_web/peru/futbol	as		amazonPrisa
/7811748/as_web/peru/masdeporte	as		amazonPrisa
/7811748/as_web/peru/portada	as		amazonPrisa
/7811748/as_web/peru/reportajes	as		amazonPrisa
/7811748/as_web/peru/tikitakas	as		amazonPrisa
/7811748/as_web/portada	as		amazonPrisa
/7811748/as_web/resultados	as		amazonPrisa
/7811748/as_web/resultados/calendario	as		amazonPrisa
/7811748/as_web/resultados/calendario/dias	as		amazonPrisa
/7811748/as_web/resultados/clasificacion	as		amazonPrisa
/7811748/as_web/resultados/directo	as		amazonPrisa
/7811748/as_web/resultados/enjuego	as		amazonPrisa
/7811748/as_web/resultados/equipos	as		amazonPrisa
/7811748/as_web/resultados/equipos/dias	as		amazonPrisa
/7811748/as_web/resultados/estadisticas	as		amazonPrisa
/7811748/as_web/resultados/ficha	as		amazonPrisa
/7811748/as_web/resultados/ficha/deportista	as		amazonPrisa
/7811748/as_web/resultados/ficha/equipo	as		amazonPrisa
/7811748/as_web/resultados/integrantes	as		amazonPrisa
/7811748/as_web/resultados/jornada	as		amazonPrisa
/7811748/as_web/resultados/juegos_olimpicos	as		amazonPrisa
/7811748/as_web/resultados/quiniela	as		amazonPrisa
/7811748/as_web/resultados/ranking	as		amazonPrisa
/7811748/as_web/rss	as		amazonPrisa
/7811748/as_web/rugby/seis_naciones	as		amazonPrisa
/7811748/as_web/rugby/seis_naciones/portada	as		amazonPrisa
/7811748/as_web/servicios/horoscopo	as		amazonPrisa
/7811748/as_web/tag	as		amazonPrisa
/7811748/as_web/tags/blogs	as		amazonPrisa
/7811748/as_web/television/programas	as		amazonPrisa
/7811748/as_web/tenis	as		amazonPrisa
/7811748/as_web/tenis/copa_davis	as		amazonPrisa
/7811748/as_web/tenis/directo	as		amazonPrisa
/7811748/as_web/tenis/final_atp	as		amazonPrisa
/7811748/as_web/tenis/infografia	as		amazonPrisa
/7811748/as_web/tenis/mas_tenis	as		amazonPrisa
/7811748/as_web/tenis/mas_tenis/portada	as		amazonPrisa
/7811748/as_web/tenis/masters_1000	as		amazonPrisa
/7811748/as_web/tenis/open_australia	as		amazonPrisa
/7811748/as_web/tenis/reportajes	as		amazonPrisa
/7811748/as_web/tenis/roland_garros	as		amazonPrisa
/7811748/as_web/tenis/us_open	as		amazonPrisa
/7811748/as_web/tenis/videos	as		amazonPrisa
/7811748/as_web/tenis/wimbledon	as		amazonPrisa
/7811748/as_web/tikitakas	as_tikitakas		amazonPrisa
/7811748/as_web/tikitakas/fotorrelato	as_tikitakas		amazonPrisa
/7811748/as_web/tikitakas/portada	as_tikitakas		amazonPrisa
/7811748/as_web/tikitakas/reportajes	as_tikitakas		amazonPrisa
/7811748/as_web/tikitakas/videos	as_tikitakas		amazonPrisa
/7811748/as_web/toros	as		amazonPrisa
/7811748/as_web/us/actualidad	as		amazonPrisa
/7811748/as_web/us/directo	as		amazonPrisa
/7811748/as_web/us/fotogalerias	as		amazonPrisa
/7811748/as_web/us/futbol	as		amazonPrisa
/7811748/as_web/us/masdeporte	as		amazonPrisa
/7811748/as_web/us/mlb	as		amazonPrisa
/7811748/as_web/us/nfl	as		amazonPrisa
/7811748/as_web/us/opinion	as		amazonPrisa
/7811748/as_web/us/portada	as		amazonPrisa
/7811748/as_web/us/reportajes	as		amazonPrisa
/7811748/as_web/us/tikitakas	as		amazonPrisa
/7811748/as_web/videos	as		amazonPrisa
/7811748/elpais_web/cultura	elpais_cultura		amazonPrisa
/7811748/elpais_web/politica	elpais		amazonPrisa
/7811748/huffingtonpost_mob/blogs	huffingtonpost	mob	amazonPrisa
/7811748/huffingtonpost_mob/economia	huffingtonpost	mob	amazonPrisa
/7811748/huffingtonpost_mob/internacional	huffingtonpost	mob	amazonPrisa
/7811748/huffingtonpost_mob/life	huffingtonpost		amazonPrisa
/7811748/huffingtonpost_mob/noticias	huffingtonpost	mob	amazonPrisa
/7811748/huffingtonpost_mob/politica	huffingtonpost	mob	amazonPrisa
/7811748/huffingtonpost_mob/tendencias	huffingtonpost		amazonPrisa
/7811748/huffingtonpost_mob/virales	huffingtonpost	mob	amazonPrisa
/7811748/huffingtonpost_web/life	huffingtonpost		amazonPrisa
/7811748/huffingtonpostob/blogs	huffingtonpost		amazonPrisa
/7811748/huffingtonpostob/economia	huffingtonpost		amazonPrisa
/7811748/huffingtonpostob/internacional	huffingtonpost		amazonPrisa
/7811748/huffingtonpostob/noticias	huffingtonpost		amazonPrisa
/7811748/huffingtonpostob/politica	huffingtonpost		amazonPrisa
/7811748/huffingtonpostob/virales	huffingtonpost		amazonPrisa
/7811748/meristation_betech_mob/noticias	meristation_betech		amazonPrisa
/7811748/meristation_betech_mob/portada	meristation_betech		amazonPrisa
/7811748/meristation_betech_web/noticias	meristation_betech		amazonPrisa
/7811748/meristation_betech_web/portada	meristation_betech		amazonPrisa
/7811748/meristation_mob/analisis	meristation		amazonPrisa
/7811748/meristation_mob/avances	meristation		amazonPrisa
/7811748/meristation_mob/buscador	meristation		amazonPrisa
/7811748/meristation_mob/demos	meristation		amazonPrisa
/7811748/meristation_mob/descargas	meristation		amazonPrisa
/7811748/meristation_mob/directo	meristation		amazonPrisa
/7811748/meristation_mob/empresa	meristation		amazonPrisa
/7811748/meristation_mob/empresas	meristation		amazonPrisa
/7811748/meristation_mob/estaticos	meristation		amazonPrisa
/7811748/meristation_mob/evento	meristation		amazonPrisa
/7811748/meristation_mob/eventos	meristation		amazonPrisa
/7811748/meristation_mob/fotogalerias	meristation		amazonPrisa
/7811748/meristation_mob/guias	meristation		amazonPrisa
/7811748/meristation_mob/juego	meristation		amazonPrisa
/7811748/meristation_mob/juego/especial	meristation		amazonPrisa
/7811748/meristation_mob/juegos	meristation		amazonPrisa
/7811748/meristation_mob/lanzamientos	meristation		amazonPrisa
/7811748/meristation_mob/mexico	meristation		amazonPrisa
/7811748/meristation_mob/noticias	meristation		amazonPrisa
/7811748/meristation_mob/opinion	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/android	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/arcade	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/atari_2600	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/atari_8_bits	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/chicas_meristation	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/cine	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/computadora_personal	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/deporte_electronico	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/deportes	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/dreamcast	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/game_boy	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/game_boy_advance	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/game_boy_color	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/gamecube	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/ipad	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/iphone	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/mac_os_x	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/manga	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/megadrive	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/neo_geo	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/nes	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/nes/portada	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/nintendo_3ds	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/nintendo_64	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/nintendo_ds	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/nintendo_ds/portada	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/nintendo_switch	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/nintendo_wii_u	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/oculus_quest	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/oculus_rift	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/oculus_rift/portada	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/playstation	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/playstation_2	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/playstation_3	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/playstation_4	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/playstation_5	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/playstation_network	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/playstation_portable	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/playstation_vita	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/playstation_vr	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/stadia	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/super_nes	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/virtual_boy	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/wii_nintendo	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/xbox	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/xbox_360	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/xbox_one	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/xbox_one/portada	meristation		amazonPrisa
/7811748/meristation_mob/plataformas/xbox_series_x	meristation		amazonPrisa
/7811748/meristation_mob/portada	meristation		amazonPrisa
/7811748/meristation_mob/reportajes	meristation		amazonPrisa
/7811748/meristation_mob/tags	meristation		amazonPrisa
/7811748/meristation_mob/top	meristation		amazonPrisa
/7811748/meristation_mob/trucos	meristation		amazonPrisa
/7811748/meristation_mob/videos	meristation		amazonPrisa
/7811748/meristation_web/analisis	meristation		amazonPrisa
/7811748/meristation_web/avances	meristation		amazonPrisa
/7811748/meristation_web/buscador	meristation		amazonPrisa
/7811748/meristation_web/demos	meristation		amazonPrisa
/7811748/meristation_web/demos/portada	meristation		amazonPrisa
/7811748/meristation_web/descargas	meristation		amazonPrisa
/7811748/meristation_web/directo	meristation		amazonPrisa
/7811748/meristation_web/empresa	meristation		amazonPrisa
/7811748/meristation_web/empresas	meristation		amazonPrisa
/7811748/meristation_web/estaticos	meristation		amazonPrisa
/7811748/meristation_web/evento	meristation		amazonPrisa
/7811748/meristation_web/eventos	meristation		amazonPrisa
/7811748/meristation_web/guias	meristation		amazonPrisa
/7811748/meristation_web/juego	meristation		amazonPrisa
/7811748/meristation_web/juegos	meristation		amazonPrisa
/7811748/meristation_web/lanzamientos	meristation		amazonPrisa
/7811748/meristation_web/mexico	meristation		amazonPrisa
/7811748/meristation_web/mexico/portada	meristation		amazonPrisa
/7811748/meristation_web/noticias	meristation		amazonPrisa
/7811748/meristation_web/plataformas/android	meristation		amazonPrisa
/7811748/meristation_web/plataformas/arcade	meristation		amazonPrisa
/7811748/meristation_web/plataformas/atari_2600	meristation		amazonPrisa
/7811748/meristation_web/plataformas/chicas_meristation	meristation		amazonPrisa
/7811748/meristation_web/plataformas/cine	meristation		amazonPrisa
/7811748/meristation_web/plataformas/computadora_personal	meristation		amazonPrisa
/7811748/meristation_web/plataformas/deporte_electronico	meristation		amazonPrisa
/7811748/meristation_web/plataformas/dreamcast	meristation		amazonPrisa
/7811748/meristation_web/plataformas/game_boy	meristation		amazonPrisa
/7811748/meristation_web/plataformas/game_boy_advance	meristation		amazonPrisa
/7811748/meristation_web/plataformas/gamecube	meristation		amazonPrisa
/7811748/meristation_web/plataformas/ipad	meristation		amazonPrisa
/7811748/meristation_web/plataformas/mac_os_x	meristation		amazonPrisa
/7811748/meristation_web/plataformas/manga	meristation		amazonPrisa
/7811748/meristation_web/plataformas/msx2	meristation		amazonPrisa
/7811748/meristation_web/plataformas/nintendo_3ds	meristation		amazonPrisa
/7811748/meristation_web/plataformas/nintendo_64	meristation		amazonPrisa
/7811748/meristation_web/plataformas/nintendo_64/portada	meristation		amazonPrisa
/7811748/meristation_web/plataformas/nintendo_ds	meristation		amazonPrisa
/7811748/meristation_web/plataformas/nintendo_switch	meristation		amazonPrisa
/7811748/meristation_web/plataformas/nintendo_wii_u	meristation		amazonPrisa
/7811748/meristation_web/plataformas/oculus_rift	meristation		amazonPrisa
/7811748/meristation_web/plataformas/playstation	meristation		amazonPrisa
/7811748/meristation_web/plataformas/playstation_2	meristation		amazonPrisa
/7811748/meristation_web/plataformas/playstation_3	meristation		amazonPrisa
/7811748/meristation_web/plataformas/playstation_4	meristation		amazonPrisa
/7811748/meristation_web/plataformas/playstation_5	meristation		amazonPrisa
/7811748/meristation_web/plataformas/playstation_5/portada	meristation		amazonPrisa
/7811748/meristation_web/plataformas/playstation_network	meristation		amazonPrisa
/7811748/meristation_web/plataformas/playstation_portable	meristation		amazonPrisa
/7811748/meristation_web/plataformas/playstation_vita	meristation		amazonPrisa
/7811748/meristation_web/plataformas/playstation_vr	meristation		amazonPrisa
/7811748/meristation_web/plataformas/stadia	meristation		amazonPrisa
/7811748/meristation_web/plataformas/super_nes	meristation		amazonPrisa
/7811748/meristation_web/plataformas/xbox_360	meristation		amazonPrisa
/7811748/meristation_web/plataformas/xbox_one	meristation		amazonPrisa
/7811748/meristation_web/plataformas/xbox_series_x	meristation		amazonPrisa
/7811748/meristation_web/plataformas/zx_spectrum	meristation		amazonPrisa
/7811748/meristation_web/podcasts	meristation		amazonPrisa
/7811748/meristation_web/portada	meristation		amazonPrisa
/7811748/meristation_web/reportajes	meristation		amazonPrisa
/7811748/meristation_web/tags	meristation		amazonPrisa
/7811748/meristation_web/top	meristation		amazonPrisa
/7811748/meristation_web/trucos	meristation		amazonPrisa
/7811748/meristation_web/videos	meristation		amazonPrisa
dummySlot	sin identificar		amazonPrisa
prisa-argentina_tikitakas-mob-display-mldb1	as_tikitakas		amazonPrisa
prisa-argentina_tikitakas-mob-display-mpu1	as_tikitakas		amazonPrisa
prisa-argentina_tikitakas-mob-display-sticky	as_tikitakas		amazonPrisa
prisa-argentina-mob-display-ldb1	as		amazonPrisa
prisa-argentina-mob-display-mldb1	as		amazonPrisa
prisa-argentina-mob-display-mldb2	as		amazonPrisa
prisa-argentina-mob-display-mpu1	as		amazonPrisa
prisa-argentina-mob-display-mpu2	as		amazonPrisa
prisa-argentina-mob-display-sticky	as		amazonPrisa
prisa-argentina-web-display-ldb1	as		amazonPrisa
prisa-argentina-web-display-mpu1	as		amazonPrisa
prisa-argentina-web-display-mpu2	as		amazonPrisa
prisa-as_argentina-mob-display-4	as		amazonPrisa
prisa-as_argentina-mob-display-5	as		amazonPrisa
prisa-as_argentina-mob-display-ldb1	as		amazonPrisa
prisa-as_argentina-mob-display-ldb2	as		amazonPrisa
prisa-as_argentina-mob-display-ldb3	as		amazonPrisa
prisa-as_argentina-mob-display-ldb4	as		amazonPrisa
prisa-as_argentina-mob-display-ldb5	as		amazonPrisa
prisa-as_argentina-mob-display-mldb1	as		amazonPrisa
prisa-as_argentina-mob-display-mldb2	as		amazonPrisa
prisa-as_argentina-mob-display-mldb3	as		amazonPrisa
prisa-as_argentina-mob-display-mldb4	as		amazonPrisa
prisa-as_argentina-mob-display-mldb5	as		amazonPrisa
prisa-as_argentina-mob-display-mpu1	as		amazonPrisa
prisa-as_argentina-mob-display-mpu2	as		amazonPrisa
prisa-as_argentina-mob-display-mpu3	as		amazonPrisa
prisa-as_argentina-mob-display-mpu4	as		amazonPrisa
prisa-as_argentina-mob-display-mpu5	as		amazonPrisa
prisa-as_argentina-mob-display-sticky	as		amazonPrisa
prisa-as_argentina-web-display-5	as		amazonPrisa
prisa-as_argentina-web-display-ldb1	as		amazonPrisa
prisa-as_argentina-web-display-ldb2	as		amazonPrisa
prisa-as_argentina-web-display-ldb3	as		amazonPrisa
prisa-as_argentina-web-display-ldb4	as		amazonPrisa
prisa-as_argentina-web-display-ldb5	as		amazonPrisa
prisa-as_argentina-web-display-mldb1	as		amazonPrisa
prisa-as_argentina-web-display-mldb2	as		amazonPrisa
prisa-as_argentina-web-display-mldb3	as		amazonPrisa
prisa-as_argentina-web-display-mldb4	as		amazonPrisa
prisa-as_argentina-web-display-mldb5	as		amazonPrisa
prisa-as_argentina-web-display-mpu1	as		amazonPrisa
prisa-as_argentina-web-display-mpu2	as		amazonPrisa
prisa-as_argentina-web-display-mpu3	as		amazonPrisa
prisa-as_argentina-web-display-mpu4	as		amazonPrisa
prisa-as_argentina-web-display-mpu5	as		amazonPrisa
prisa-as_argentina-web-display-sticky	as		amazonPrisa
prisa-as_baloncesto-mob-display-mldb1	as_baloncesto		amazonPrisa
prisa-as_baloncesto-mob-display-mldb2	as_baloncesto		amazonPrisa
prisa-as_baloncesto-mob-display-mpu1	as_baloncesto		amazonPrisa
prisa-as_baloncesto-mob-display-mpu2	as_baloncesto		amazonPrisa
prisa-as_baloncesto-mob-display-mpu3	as_baloncesto		amazonPrisa
prisa-as_baloncesto-mob-display-sticky	as_baloncesto		amazonPrisa
prisa-as_betech-mob-display-5	as_betech		amazonPrisa
prisa-as_betech-mob-display-ldb1	as_betech		amazonPrisa
prisa-as_betech-mob-display-ldb2	as_betech		amazonPrisa
prisa-as_betech-mob-display-mldb1	as_betech		amazonPrisa
prisa-as_betech-mob-display-mldb2	as_betech		amazonPrisa
prisa-as_betech-mob-display-mpu1	as_betech		amazonPrisa
prisa-as_betech-mob-display-mpu2	as_betech		amazonPrisa
prisa-as_betech-mob-display-mpu3	as_betech		amazonPrisa
prisa-as_betech-mob-display-mpu4	as_betech		amazonPrisa
prisa-as_betech-mob-display-mpu5	as_betech		amazonPrisa
prisa-as_betech-mob-display-sticky	as_betech		amazonPrisa
prisa-as_betech-web-display-5	as_betech		amazonPrisa
prisa-as_betech-web-display-ldb1	as_betech		amazonPrisa
prisa-as_betech-web-display-ldb2	as_betech		amazonPrisa
prisa-as_betech-web-display-mldb1	as_betech		amazonPrisa
prisa-as_betech-web-display-mldb2	as_betech		amazonPrisa
prisa-as_betech-web-display-mpu1	as_betech		amazonPrisa
prisa-as_betech-web-display-mpu2	as_betech		amazonPrisa
prisa-as_betech-web-display-mpu3	as_betech		amazonPrisa
prisa-as_betech-web-display-mpu4	as_betech		amazonPrisa
prisa-as_betech-web-display-mpu5	as_betech		amazonPrisa
prisa-as_buenavida-mob-display-ldb1	as_buenavida		amazonPrisa
prisa-as_buenavida-mob-display-mldb1	as_buenavida		amazonPrisa
prisa-as_buenavida-mob-display-mpu1	as_buenavida		amazonPrisa
prisa-as_buenavida-mob-display-mpu2	as_buenavida		amazonPrisa
prisa-as_buenavida-mob-display-mpu3	as_buenavida		amazonPrisa
prisa-as_buenavida-mob-display-sticky	as_buenavida		amazonPrisa
prisa-as_buenavida-web-display-ldb1	as_buenavida		amazonPrisa
prisa-as_buenavida-web-display-mldb1	as_buenavida		amazonPrisa
prisa-as_buenavida-web-display-mpu1	as_buenavida		amazonPrisa
prisa-as_buenavida-web-display-mpu2	as_buenavida		amazonPrisa
prisa-as_chile-mob-display-5	as		amazonPrisa
prisa-as_chile-mob-display-ldb1	as		amazonPrisa
prisa-as_chile-mob-display-ldb2	as		amazonPrisa
prisa-as_chile-mob-display-ldb3	as		amazonPrisa
prisa-as_chile-mob-display-ldb4	as		amazonPrisa
prisa-as_chile-mob-display-ldb5	as		amazonPrisa
prisa-as_chile-mob-display-mldb1	as		amazonPrisa
prisa-as_chile-mob-display-mldb2	as		amazonPrisa
prisa-as_chile-mob-display-mldb3	as		amazonPrisa
prisa-as_chile-mob-display-mldb4	as		amazonPrisa
prisa-as_chile-mob-display-mldb5	as		amazonPrisa
prisa-as_chile-mob-display-mpu1	as		amazonPrisa
prisa-as_chile-mob-display-mpu2	as		amazonPrisa
prisa-as_chile-mob-display-mpu3	as		amazonPrisa
prisa-as_chile-mob-display-mpu4	as		amazonPrisa
prisa-as_chile-mob-display-mpu5	as		amazonPrisa
prisa-as_chile-mob-display-sticky	as		amazonPrisa
prisa-as_chile-web-display-5	as		amazonPrisa
prisa-as_chile-web-display-ldb1	as		amazonPrisa
prisa-as_chile-web-display-ldb2	as		amazonPrisa
prisa-as_chile-web-display-ldb3	as		amazonPrisa
prisa-as_chile-web-display-ldb4	as		amazonPrisa
prisa-as_chile-web-display-ldb5	as		amazonPrisa
prisa-as_chile-web-display-mldb1	as		amazonPrisa
prisa-as_chile-web-display-mldb2	as		amazonPrisa
prisa-as_chile-web-display-mldb3	as		amazonPrisa
prisa-as_chile-web-display-mldb4	as		amazonPrisa
prisa-as_chile-web-display-mldb5	as		amazonPrisa
prisa-as_chile-web-display-mpu1	as		amazonPrisa
prisa-as_chile-web-display-mpu2	as_epik		amazonPrisa
prisa-as_chile-web-display-mpu3	as		amazonPrisa
prisa-as_chile-web-display-mpu4	as		amazonPrisa
prisa-as_chile-web-display-mpu5	as		amazonPrisa
prisa-as_chile-web-display-sticky	as		amazonPrisa
prisa-as_ciencia-mob-display-ldb1	as		amazonPrisa
prisa-as_ciencia-mob-display-ldb2	as		amazonPrisa
prisa-as_ciencia-mob-display-mldb1	as		amazonPrisa
prisa-as_ciencia-mob-display-mldb2	as		amazonPrisa
prisa-as_ciencia-mob-display-mpu1	as		amazonPrisa
prisa-as_ciencia-mob-display-mpu2	as		amazonPrisa
prisa-as_ciencia-mob-display-mpu3	as		amazonPrisa
prisa-as_ciencia-mob-display-sticky	as		amazonPrisa
prisa-as_ciencia-web-display-ldb1	as		amazonPrisa
prisa-as_ciencia-web-display-ldb2	as		amazonPrisa
prisa-as_ciencia-web-display-mpu1	as		amazonPrisa
prisa-as_ciencia-web-display-mpu2	as		amazonPrisa
prisa-as_ciencia-web-display-mpu3	as		amazonPrisa
prisa-as_colombia-mob-display-5	as		amazonPrisa
prisa-as_colombia-mob-display-ldb1	as		amazonPrisa
prisa-as_colombia-mob-display-ldb2	as		amazonPrisa
prisa-as_colombia-mob-display-ldb3	as		amazonPrisa
prisa-as_colombia-mob-display-ldb4	as		amazonPrisa
prisa-as_colombia-mob-display-ldb5	as		amazonPrisa
prisa-as_colombia-mob-display-mldb1	as		amazonPrisa
prisa-as_colombia-mob-display-mldb2	as		amazonPrisa
prisa-as_colombia-mob-display-mldb3	as		amazonPrisa
prisa-as_colombia-mob-display-mldb4	as		amazonPrisa
prisa-as_colombia-mob-display-mldb5	as		amazonPrisa
prisa-as_colombia-mob-display-mpu1	as		amazonPrisa
prisa-as_colombia-mob-display-mpu2	as		amazonPrisa
prisa-as_colombia-mob-display-mpu3	as		amazonPrisa
prisa-as_colombia-mob-display-mpu4	as		amazonPrisa
prisa-as_colombia-mob-display-mpu5	as		amazonPrisa
prisa-as_colombia-mob-display-sticky	as		amazonPrisa
prisa-as_colombia-web-display-5	as		amazonPrisa
prisa-as_colombia-web-display-ldb1	as		amazonPrisa
